PCODE,CLIENT_NM,Date,ACCTID,CCODE,CENSUS,Group_ID,CENSUS_EFF_DT,Total_Claims
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDI 100572,96.0,2763PO0090,2025-03-31,89
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDI 100576H,622.0,2763PO0091,2024-09-30,124
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDI 100579H,430.0,2763PO0092,2024-11-30,60
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDI 100583,94.0,2763PO0005,2022-08-31,16
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDI 100600,239.0,2763PO0093,2024-09-30,23
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDI 300012,275.0,2763PO0004,2022-08-31,198
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDI 300013H,84.0,2763PO0094,2024-09-30,16
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDI PPO,130.0,2763S90001,2025-04-01,4
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDI PRAC,250.0,2763PO0001,2023-09-01,191
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDI QHCM,562.0,2763T50001,2012-01-01,1
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 1000417,38.0,2763PO0023,2022-08-31,20
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100172,27.0,2763PO0032,2022-07-01,44
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100189,120.0,2763PO0025,2022-08-31,24
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100418,201.0,2763PO0057,2022-08-31,24
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100463,34.0,2763PO0069,2025-03-31,65
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100498,250.0,2763PO0030,2024-05-31,78
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100513,154.0,2763PO0022,2022-08-31,131
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100518,58.0,2763PO0009,2022-08-31,65
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100532,40.0,2763PO0024,2022-08-31,22
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100544,324.0,2763PO0047,2022-08-31,162
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100544CC,34.0,2763PO0071,2025-02-28,4
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100545,544.0,2763PO0052,2022-08-31,136
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100575,4292.0,2763PO0015,2022-08-31,304
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100576,562.0,2763PO0061,2022-08-31,180
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100579,344.0,2763PO0011,2022-08-31,163
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100582,710.0,2763PO0014,2022-08-31,138
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100587,73.0,2763PO0012,2022-08-31,46
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100589,136.0,2763PO0059,2022-08-31,79
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100593,101.0,2763PO0055,2022-08-31,45
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100600,306.0,2763PO0056,2022-08-31,237
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 100634HST,723.0,2763PO0099,2024-09-30,44
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO 300013,97.0,2763PO0060,2022-08-31,32
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPO WINS,3000.0,2763PO0040,2022-01-01,46
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDIPRAC COMPU,1903.0,2763PO0002,2022-07-01,1266
MEDI-P,Lucent Health TN dba North America Admin,2024-07-01,2763.0,MEDISS 100593,167.0,2763SS0004,2025-01-31,18
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDI 100473,100.0,2763PO0083,2025-03-31,96
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDI 100494,236.0,2763PO0084,2025-03-31,235
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDI 100544F,27.0,2763PO0085,2024-12-31,5
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDI 100545,423.0,2763PO0086,2025-03-31,49
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDI 100572,96.0,2763PO0090,2025-03-31,56
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDI 100576H,622.0,2763PO0091,2024-09-30,81
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDI 100579H,430.0,2763PO0092,2024-11-30,23
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDI 100583,94.0,2763PO0005,2022-08-31,44
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDI 100600,239.0,2763PO0093,2024-09-30,7
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDI 300012,275.0,2763PO0004,2022-08-31,233
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDI 300013H,84.0,2763PO0094,2024-09-30,7
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDI PPO,130.0,2763S90001,2025-04-01,21
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDI PRAC,250.0,2763PO0001,2023-09-01,211
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 1000417,38.0,2763PO0023,2022-08-31,16
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100172,27.0,2763PO0032,2022-07-01,68
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100189,120.0,2763PO0025,2022-08-31,8
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100418,201.0,2763PO0057,2022-08-31,1
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100463,34.0,2763PO0069,2025-03-31,39
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100498,250.0,2763PO0030,2024-05-31,43
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100513,154.0,2763PO0022,2022-08-31,83
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100518,58.0,2763PO0009,2022-08-31,44
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100532,40.0,2763PO0024,2022-08-31,37
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100544,324.0,2763PO0047,2022-08-31,204
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100544CC,34.0,2763PO0071,2025-02-28,20
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100545,544.0,2763PO0052,2022-08-31,147
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100575,4292.0,2763PO0015,2022-08-31,229
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100576,562.0,2763PO0061,2022-08-31,104
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100579,344.0,2763PO0011,2022-08-31,145
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100582,710.0,2763PO0014,2022-08-31,106
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100582HST,156.0,2763PO0013,2025-01-31,1
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100587,73.0,2763PO0012,2022-08-31,40
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100589,136.0,2763PO0059,2022-08-31,103
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100593,101.0,2763PO0055,2022-08-31,30
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100600,306.0,2763PO0056,2022-08-31,178
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 100634HST,723.0,2763PO0099,2024-09-30,48
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO 300013,97.0,2763PO0060,2022-08-31,31
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPO WINS,3000.0,2763PO0040,2022-01-01,16
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDIPRAC COMPU,1903.0,2763PO0002,2022-07-01,472
MEDI-P,Lucent Health TN dba North America Admin,2024-08-01,2763.0,MEDISS 100593,167.0,2763SS0004,2025-01-31,16
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDI 100418H,236.0,2763PO0077,2024-06-30,6
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDI 100473,100.0,2763PO0083,2025-03-31,45
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDI 100494,236.0,2763PO0084,2025-03-31,200
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDI 100544F,27.0,2763PO0085,2024-12-31,18
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDI 100545,423.0,2763PO0086,2025-03-31,49
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDI 100572,96.0,2763PO0090,2025-03-31,30
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDI 100576H,622.0,2763PO0091,2024-09-30,25
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDI 100579H,430.0,2763PO0092,2024-11-30,56
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDI 100583,94.0,2763PO0005,2022-08-31,20
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDI 100600,239.0,2763PO0093,2024-09-30,1
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDI 300012,275.0,2763PO0004,2022-08-31,93
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDI 300013H,84.0,2763PO0094,2024-09-30,4
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDI PPO,130.0,2763S90001,2025-04-01,4
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDI PRAC,250.0,2763PO0001,2023-09-01,64
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 1000417,38.0,2763PO0023,2022-08-31,11
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100172,27.0,2763PO0032,2022-07-01,48
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100189,120.0,2763PO0025,2022-08-31,60
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100418,201.0,2763PO0057,2022-08-31,3
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100463,34.0,2763PO0069,2025-03-31,88
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100498,250.0,2763PO0030,2024-05-31,11
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100513,154.0,2763PO0022,2022-08-31,59
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100518,58.0,2763PO0009,2022-08-31,50
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100532,40.0,2763PO0024,2022-08-31,29
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100544,324.0,2763PO0047,2022-08-31,121
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100544CC,34.0,2763PO0071,2025-02-28,5
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100545,544.0,2763PO0052,2022-08-31,133
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100575,4292.0,2763PO0015,2022-08-31,139
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100576,562.0,2763PO0061,2022-08-31,126
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100579,344.0,2763PO0011,2022-08-31,118
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100582,710.0,2763PO0014,2022-08-31,107
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100587,73.0,2763PO0012,2022-08-31,41
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100589,136.0,2763PO0059,2022-08-31,70
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100593,101.0,2763PO0055,2022-08-31,32
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100600,306.0,2763PO0056,2022-08-31,122
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 100634HST,723.0,2763PO0099,2024-09-30,59
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO 300013,97.0,2763PO0060,2022-08-31,36
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO TMDM,22.0,2763PO0021,2022-08-31,2
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPO WINS,3000.0,2763PO0040,2022-01-01,7
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDIPRAC COMPU,1903.0,2763PO0002,2022-07-01,238
MEDI-P,Lucent Health TN dba North America Admin,2024-09-01,2763.0,MEDISS 100593,167.0,2763SS0004,2025-01-31,24
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDI 100418H,236.0,2763PO0077,2024-06-30,1
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDI 100473,100.0,2763PO0083,2025-03-31,54
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDI 100494,236.0,2763PO0084,2025-03-31,172
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDI 100544F,27.0,2763PO0085,2024-12-31,8
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDI 100545,423.0,2763PO0086,2025-03-31,52
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDI 100572,96.0,2763PO0090,2025-03-31,49
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDI 100576H,622.0,2763PO0091,2024-09-30,73
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDI 100579H,430.0,2763PO0092,2024-11-30,50
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDI 100583,94.0,2763PO0005,2022-08-31,21
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDI 100600,239.0,2763PO0093,2024-09-30,4
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDI 300012,275.0,2763PO0004,2022-08-31,145
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDI 300013H,84.0,2763PO0094,2024-09-30,4
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDI PPO,130.0,2763S90001,2025-04-01,10
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDI PRAC,250.0,2763PO0001,2023-09-01,81
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 1000417,38.0,2763PO0023,2022-08-31,15
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100172,27.0,2763PO0032,2022-07-01,32
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100189,120.0,2763PO0025,2022-08-31,60
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100418,201.0,2763PO0057,2022-08-31,4
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100463,34.0,2763PO0069,2025-03-31,44
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100498,250.0,2763PO0030,2024-05-31,7
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100513,154.0,2763PO0022,2022-08-31,62
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100518,58.0,2763PO0009,2022-08-31,62
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100532,40.0,2763PO0024,2022-08-31,7
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100544,324.0,2763PO0047,2022-08-31,117
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100544CC,34.0,2763PO0071,2025-02-28,2
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100545,544.0,2763PO0052,2022-08-31,82
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100575,4292.0,2763PO0015,2022-08-31,92
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100576,562.0,2763PO0061,2022-08-31,131
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100579,344.0,2763PO0011,2022-08-31,95
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100582,710.0,2763PO0014,2022-08-31,66
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100587,73.0,2763PO0012,2022-08-31,28
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100589,136.0,2763PO0059,2022-08-31,74
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100593,101.0,2763PO0055,2022-08-31,22
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100600,306.0,2763PO0056,2022-08-31,127
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 100634HST,723.0,2763PO0099,2024-09-30,32
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO 300013,97.0,2763PO0060,2022-08-31,21
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPO WINS,3000.0,2763PO0040,2022-01-01,3
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDIPRAC COMPU,1903.0,2763PO0002,2022-07-01,133
MEDI-P,Lucent Health TN dba North America Admin,2024-10-01,2763.0,MEDISS 100593,167.0,2763SS0004,2025-01-31,19
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDI 100473,100.0,2763PO0083,2025-03-31,108
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDI 100494,236.0,2763PO0084,2025-03-31,193
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDI 100544F,27.0,2763PO0085,2024-12-31,9
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDI 100545,423.0,2763PO0086,2025-03-31,55
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDI 100572,96.0,2763PO0090,2025-03-31,52
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDI 100576H,622.0,2763PO0091,2024-09-30,206
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDI 100579H,430.0,2763PO0092,2024-11-30,32
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDI 100583,94.0,2763PO0005,2022-08-31,24
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDI 100600,239.0,2763PO0093,2024-09-30,4
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDI 300012,275.0,2763PO0004,2022-08-31,159
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDI 300013H,84.0,2763PO0094,2024-09-30,4
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDI PPO,130.0,2763S90001,2025-04-01,18
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDI PRAC,250.0,2763PO0001,2023-09-01,43
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 1000417,38.0,2763PO0023,2022-08-31,8
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100172,27.0,2763PO0032,2022-07-01,52
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100189,120.0,2763PO0025,2022-08-31,72
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100418,201.0,2763PO0057,2022-08-31,3
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100463,34.0,2763PO0069,2025-03-31,55
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100498,250.0,2763PO0030,2024-05-31,6
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100513,154.0,2763PO0022,2022-08-31,102
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100518,58.0,2763PO0009,2022-08-31,46
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100532,40.0,2763PO0024,2022-08-31,27
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100544,324.0,2763PO0047,2022-08-31,179
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100544CC,34.0,2763PO0071,2025-02-28,12
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100545,544.0,2763PO0052,2022-08-31,86
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100575,4292.0,2763PO0015,2022-08-31,124
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100576,562.0,2763PO0061,2022-08-31,127
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100579,344.0,2763PO0011,2022-08-31,149
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100582,710.0,2763PO0014,2022-08-31,55
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100587,73.0,2763PO0012,2022-08-31,42
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100589,136.0,2763PO0059,2022-08-31,53
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100593,101.0,2763PO0055,2022-08-31,78
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100600,306.0,2763PO0056,2022-08-31,133
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100634HST,723.0,2763PO0099,2024-09-30,30
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 100725,29.0,2763PO0104,2024-10-01,31
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO 300013,97.0,2763PO0060,2022-08-31,19
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPO WINS,3000.0,2763PO0040,2022-01-01,3
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDIPRAC COMPU,1903.0,2763PO0002,2022-07-01,185
MEDI-P,Lucent Health TN dba North America Admin,2024-11-01,2763.0,MEDISS 100593,167.0,2763SS0004,2025-01-31,25
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDI 100473,100.0,2763PO0083,2025-03-31,131
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDI 100494,236.0,2763PO0084,2025-03-31,136
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDI 100544F,27.0,2763PO0085,2024-12-31,10
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDI 100545,423.0,2763PO0086,2025-03-31,50
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDI 100572,96.0,2763PO0090,2025-03-31,58
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDI 100576H,622.0,2763PO0091,2024-09-30,70
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDI 100579H,430.0,2763PO0092,2024-11-30,44
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDI 100583,94.0,2763PO0005,2022-08-31,23
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDI 100600,239.0,2763PO0093,2024-09-30,9
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDI 300012,275.0,2763PO0004,2022-08-31,159
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDI 300013H,84.0,2763PO0094,2024-09-30,3
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDI PPO,130.0,2763S90001,2025-04-01,2
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDI PRAC,250.0,2763PO0001,2023-09-01,43
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDIPO 1000417,38.0,2763PO0023,2022-08-31,11
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDIPO 100172,27.0,2763PO0032,2022-07-01,38
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDIPO 100189,120.0,2763PO0025,2022-08-31,39
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDIPO 100463,34.0,2763PO0069,2025-03-31,60
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDIPO 100498,250.0,2763PO0030,2024-05-31,3
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDIPO 100513,154.0,2763PO0022,2022-08-31,73
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDIPO 100518,58.0,2763PO0009,2022-08-31,31
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDIPO 100532,40.0,2763PO0024,2022-08-31,28
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDIPO 100544,324.0,2763PO0047,2022-08-31,152
MEDI-P,Lucent Health TN dba North America Admin,2024-12-01,2763.0,MEDIPO 100544CC,34.0,2763PO0071,2025-02-28,7
